ReporterName	ReporterDatabaseEntry
213666_PM_at	AK026589
213667_PM_at	AB002307
213668_PM_s_at	AI989477
213669_PM_at	AB006628
213670_PM_x_at	AI768378
213671_PM_s_at	AA621558
213672_PM_at	AA621558
213673_PM_x_at	AA156251
213674_PM_x_at	AI858004
213675_PM_at	W61005
213676_PM_at	AL038824
213677_PM_s_at	BG434893
213678_PM_at	F09448
213679_PM_at	AL049329
213680_PM_at	AI831452
213681_PM_at	AW512817
213682_PM_at	AL036344
213683_PM_at	AV727634
213684_PM_s_at	BF671400
213685_PM_at	AA830143
213686_PM_at	AI186145
213687_PM_s_at	BE968801
213688_PM_at	N25325
213689_PM_x_at	AL137958
213690_PM_s_at	AL050131
213691_PM_at	AL050131
213692_PM_s_at	AA904259
213693_PM_s_at	AI610869
213694_PM_at	AW027347
213695_PM_at	L48516
213696_PM_s_at	AA421957
213697_PM_at	AW291829
213698_PM_at	AI805560
213699_PM_s_at	AA854017
213700_PM_s_at	AA554945
213701_PM_at	AW299245
213702_PM_x_at	AI934569
213703_PM_at	W95043
213704_PM_at	AA129753
213705_PM_at	AW301861
213706_PM_at	AI368018
213707_PM_s_at	NM_005221
213708_PM_s_at	N40555
213709_PM_at	H11725
213710_PM_s_at	AL523275
213711_PM_at	NM_002281
213712_PM_at	BF508639
213713_PM_s_at	R48779
213714_PM_at	AI040163
213715_PM_s_at	AF070591
213716_PM_s_at	BF939675
213717_PM_at	AA211481
213718_PM_at	BE222257
213719_PM_s_at	AI831675
213720_PM_s_at	AI831675
213721_PM_at	L07335
213722_PM_at	AW007161
213723_PM_s_at	AI424441
213724_PM_s_at	AI870615
213725_PM_x_at	AI693140
213726_PM_x_at	AA515698
213727_PM_x_at	AI743654
213728_PM_at	AI248598
213729_PM_at	Z78308
213730_PM_x_at	BE962186
213731_PM_s_at	AI871234
213732_PM_at	AI871234
213733_PM_at	BF740152
213734_PM_at	BG260658
213735_PM_s_at	AI557312
213736_PM_at	AI557312
213737_PM_x_at	AI620911
213738_PM_s_at	AI587323
213739_PM_at	AL049387
213740_PM_s_at	AI401287
213741_PM_s_at	BF575685
213742_PM_at	AW241752
213743_PM_at	BE674119
213744_PM_at	AI817331
213745_PM_at	AW151108
213746_PM_s_at	AW051856
213747_PM_at	AA047234
213748_PM_at	AW271713
213749_PM_at	AV686235
213750_PM_at	AA928506
213751_PM_at	AW873594
213752_PM_at	BF111846
213753_PM_x_at	BF541557
213754_PM_s_at	AW613203
213755_PM_s_at	BF431501
213756_PM_s_at	AI393937
213757_PM_at	AA393940
213758_PM_at	AW337510
213759_PM_at	N74140
213760_PM_s_at	H82458
213761_PM_at	AW664850
213762_PM_x_at	AI452524
213763_PM_at	R37104
213764_PM_s_at	AW665892
213765_PM_at	AW665892
213766_PM_x_at	N36926
213767_PM_at	U43586
213768_PM_s_at	AW950513
213769_PM_at	AA971768
213770_PM_at	U43586
213771_PM_at	AI401612
213772_PM_s_at	BF196572
213773_PM_x_at	AW248552
213774_PM_s_at	AW614578
213775_PM_x_at	AI357871
213776_PM_at	AA583336
213777_PM_s_at	AI762013
213778_PM_x_at	AI983201
213779_PM_at	AL031186
213780_PM_at	N30878
213781_PM_at	AC005757
213782_PM_s_at	BF939176
213783_PM_at	AI760053
213784_PM_at	AL037167
213785_PM_at	AW269792
213786_PM_at	AI935415
213787_PM_s_at	AV702405
213788_PM_s_at	AI701156
213789_PM_at	N58493
213790_PM_at	W46291
213791_PM_at	NM_006211
213792_PM_s_at	AA485908
213793_PM_s_at	BE550452
213794_PM_s_at	AI269117
213795_PM_s_at	AL121905
213796_PM_at	AI923984
213797_PM_at	AI337069
213798_PM_s_at	AA806142
213799_PM_s_at	BF740139
213800_PM_at	X04697
213801_PM_x_at	AW304232
213802_PM_at	AI810767
213803_PM_at	BG545463
213804_PM_at	AI039084
213805_PM_at	AI692428
213806_PM_at	BE222739
213807_PM_x_at	BE870509
213808_PM_at	BE674466
213809_PM_x_at	BG393795
213810_PM_s_at	AW007137
213811_PM_x_at	AW062341
213812_PM_s_at	AK024748
213813_PM_x_at	AI345238
213814_PM_s_at	AA741303
213815_PM_x_at	AI913329
213816_PM_s_at	AA005141
213817_PM_at	AL049435
213818_PM_x_at	AI862325
213819_PM_s_at	H45696
213820_PM_s_at	T54159
213821_PM_s_at	AI819115
213822_PM_s_at	BE856776
213823_PM_at	H94842
213824_PM_at	AI870776
213825_PM_at	AA757419
213826_PM_s_at	AA292281
213827_PM_at	AL137579
213828_PM_x_at	AA477655
213829_PM_x_at	AK000485
213830_PM_at	AW007751
213831_PM_at	X00452
213832_PM_at	AA530995
213833_PM_x_at	AA931929
213834_PM_at	AB029033
213835_PM_x_at	AL524262
213836_PM_s_at	AW052084
213837_PM_at	Z98752
213838_PM_at	AA191426
213839_PM_at	AW028110
213840_PM_s_at	R68573
213841_PM_at	BE223030
213842_PM_x_at	AK021688
213843_PM_x_at	AW276522
213844_PM_at	NM_019102
213845_PM_at	AL355532
213846_PM_at	AA382702
213847_PM_at	NM_006262
213848_PM_at	AI655015
213849_PM_s_at	AA974416
213850_PM_s_at	AI984932
213851_PM_at	BG031677
213852_PM_at	BG289199
213853_PM_at	AL050199
213854_PM_at	BF511590
213855_PM_s_at	AI500366
213856_PM_at	BG230614
213857_PM_s_at	BG230614
213858_PM_at	BE350026
213859_PM_x_at	AI652586
213860_PM_x_at	AW268585
213861_PM_s_at	N67741
213862_PM_at	AI979087
213863_PM_s_at	AW611641
213864_PM_s_at	AI985751
213865_PM_at	AI378788
213866_PM_at	AL134453
213867_PM_x_at	AA809056
213868_PM_s_at	AW243128
213869_PM_x_at	AA218868
213870_PM_at	AL031228
213871_PM_s_at	AA523444
213872_PM_at	BE465032
213873_PM_at	D29810
213874_PM_at	NM_006215
213875_PM_x_at	BG252842
213876_PM_x_at	AW089584
213877_PM_x_at	AI568533
213878_PM_at	AI685944
213879_PM_at	AV726646
213880_PM_at	AL524520
213881_PM_x_at	AI971724
213882_PM_at	AA012917
213883_PM_s_at	AA012917
213884_PM_s_at	AA114843
213885_PM_at	AA114843
213887_PM_s_at	AI554759
213888_PM_s_at	AL022398
213889_PM_at	AI742901
213890_PM_x_at	AI200589
213891_PM_s_at	AI927067
213892_PM_s_at	AA927724
213893_PM_x_at	AA161026
213894_PM_at	BF447246
213895_PM_at	BF445047
213896_PM_x_at	BE856549
213897_PM_s_at	AI832239
213898_PM_at	AW149379
213899_PM_at	AI743685
213900_PM_at	AA524029
213901_PM_x_at	AW149379
213902_PM_at	AI379338
213903_PM_s_at	AI380850
213904_PM_at	AL390170
213905_PM_x_at	AA845258
213906_PM_at	AW592266
213907_PM_at	N32257
213908_PM_at	AI824078
213909_PM_at	AU147799
213910_PM_at	AW770896
213911_PM_s_at	BF718636
213912_PM_at	AW134976
213913_PM_s_at	AW134976
213914_PM_s_at	R85779
213915_PM_at	NM_005601
213916_PM_at	AU154474
213917_PM_at	BE465829
213918_PM_s_at	BF221673
213919_PM_at	AW024467
213920_PM_at	AB006631
213921_PM_at	NM_001048
213922_PM_at	AW294686
213923_PM_at	AW005535
213924_PM_at	BF476502
213925_PM_at	AL134612
213926_PM_s_at	AI742626
213927_PM_at	AV753204
213928_PM_s_at	AI742626
213929_PM_at	AL050204
213930_PM_at	N51708
213931_PM_at	AI819238
213932_PM_x_at	AI923492
213933_PM_at	AW242315
213934_PM_s_at	AL567808
213935_PM_at	AF007132
213936_PM_x_at	AW276646
213937_PM_s_at	AV723177
213938_PM_at	Z38645
213939_PM_s_at	AI871641
213940_PM_s_at	AU145053
213941_PM_x_at	AI970731
213942_PM_at	AL134303
213943_PM_at	X99268
213944_PM_x_at	BG236220
213945_PM_s_at	AA909765
213946_PM_s_at	AI633851
213947_PM_s_at	AI867102
213948_PM_x_at	AI564838
213949_PM_s_at	AI370867
213950_PM_s_at	BE670265
213951_PM_s_at	BE964655
213952_PM_s_at	AI372974
213953_PM_at	AI732381
213954_PM_at	AB020695
213955_PM_at	BE673151
213956_PM_at	AW299294
213957_PM_s_at	AA635523
213958_PM_at	AW134823
213959_PM_s_at	BF515597
213960_PM_at	T87225
213961_PM_s_at	AI077556
213962_PM_s_at	AI924382
213963_PM_s_at	AW589975
213964_PM_x_at	AI307586
213965_PM_s_at	AL035406
213966_PM_at	N25429
213967_PM_at	AI634532
213968_PM_at	AA748177
213969_PM_x_at	BF683426
213970_PM_at	AA744682
213971_PM_s_at	AI924660
213972_PM_at	AI080288
213973_PM_at	BE646396
213974_PM_at	AB033059
213975_PM_s_at	AV711904
213976_PM_at	AA054734
213977_PM_s_at	AA054734
213978_PM_at	AA338945
213979_PM_s_at	BF984434
213980_PM_s_at	AA053830
213981_PM_at	BG054676
213982_PM_s_at	BG107203
213983_PM_s_at	AW991219
213984_PM_at	AW991219
213985_PM_s_at	H45660
213986_PM_s_at	AI805266
213987_PM_s_at	AA576621
213988_PM_s_at	BE971383
213989_PM_x_at	AB004853
213990_PM_s_at	BF056517
213991_PM_s_at	BF940710
213992_PM_at	AI889941
213993_PM_at	AI885290
213994_PM_s_at	AI885290
213995_PM_at	AW195882
213996_PM_at	NM_013313
213997_PM_at	AB011146
213998_PM_s_at	AW188131
213999_PM_at	BE999993
214000_PM_s_at	AI744627
214001_PM_x_at	AW302047
214002_PM_at	AA419227
214003_PM_x_at	BF184532
214004_PM_s_at	AI806207
214005_PM_at	BE326952
214006_PM_s_at	BE326952
214007_PM_s_at	AW665024
214008_PM_at	N25562
214009_PM_at	R10150
214010_PM_s_at	R50094
214011_PM_s_at	BE314601
214012_PM_at	BE551138
214013_PM_s_at	BE675153
214014_PM_at	W81196
214015_PM_at	AI968839
214016_PM_s_at	AL558875
214017_PM_s_at	AA039439
214018_PM_at	AI203397
214019_PM_at	Z23022
214020_PM_x_at	BE138575
214021_PM_x_at	AI335208
214022_PM_s_at	AA749101
214023_PM_x_at	AL533838
214024_PM_s_at	AA631156
214025_PM_at	AI922937
214026_PM_s_at	AI860246
214027_PM_x_at	AA889653
214028_PM_x_at	AU156998
214029_PM_at	AI435954
214030_PM_at	BE501352
214031_PM_s_at	AI920979
214032_PM_at	AI817942
214033_PM_at	AI084637
214034_PM_at	AB011097
214035_PM_x_at	AA308853
214036_PM_at	BE464799
214037_PM_s_at	BF224247
214038_PM_at	AI984980
214039_PM_s_at	T15777
214040_PM_s_at	BE675337
214041_PM_x_at	BE857772
214042_PM_s_at	AW071997
214043_PM_at	BF062299
214044_PM_at	BE968750
214045_PM_at	BF056778
214046_PM_at	AA017721
214047_PM_s_at	AI913365
214048_PM_at	AI913365
214049_PM_x_at	AI829961
214050_PM_at	AI694317
214051_PM_at	BF677486
214052_PM_x_at	AW301305
214053_PM_at	AW772192
214054_PM_at	AI828929
214055_PM_x_at	AW238632
214056_PM_at	BF981280
214057_PM_at	H71805
214058_PM_at	M19720
214059_PM_at	BE049439
214060_PM_at	BE220360
214061_PM_at	AI017564
214062_PM_x_at	AI684894
214063_PM_s_at	AI073407
214064_PM_at	AI073407
214065_PM_s_at	BG251252
214066_PM_x_at	AA565715
214067_PM_at	AL031709
214068_PM_at	AF070610
214069_PM_at	AA865601
214070_PM_s_at	AW006935
214071_PM_at	AI082827
214072_PM_x_at	AA679297
214073_PM_at	BG475299
214074_PM_s_at	BG475299
214075_PM_at	AI984136
214076_PM_at	AI697803
214077_PM_x_at	H15129
214078_PM_at	AF070581
214079_PM_at	AK000345
214080_PM_x_at	AI815793
214081_PM_at	AF070526
214082_PM_at	AW003516
214083_PM_at	AW772123
214084_PM_x_at	AW072388
214085_PM_x_at	AI912583
214086_PM_s_at	AK001980
214087_PM_s_at	BF593509
214088_PM_s_at	AW080549
214089_PM_at	AA976278
214090_PM_at	BF732462
214091_PM_s_at	AW149846
214092_PM_x_at	AI928127
214093_PM_s_at	AA156865
214094_PM_at	AA156865
214095_PM_at	AW190316
214096_PM_s_at	AW190316
214097_PM_at	AW024383
214098_PM_at	AB029030
214099_PM_s_at	AK001619
214100_PM_x_at	AI284845
214101_PM_s_at	BG153399
214102_PM_at	AK023737
214103_PM_s_at	BE669921
214104_PM_at	AI703188
214105_PM_at	AI922872
214106_PM_s_at	AI762113
214107_PM_x_at	AW340850
214108_PM_at	AI346181
214109_PM_at	AI659561
214110_PM_s_at	BF195104
214111_PM_at	AF070577
214112_PM_s_at	AA543076
214113_PM_s_at	AI738479
214114_PM_x_at	AK023141
214115_PM_at	AI814466
214116_PM_at	AI767414
214117_PM_s_at	AI767414
214118_PM_x_at	AI205598
214119_PM_s_at	AI936769
214120_PM_at	AW157535
214121_PM_x_at	AA086229
214122_PM_at	AA086229
214123_PM_s_at	AI126492
214124_PM_x_at	AL043487
214125_PM_s_at	BF440021
214126_PM_at	N39314
214127_PM_s_at	H28020
214128_PM_at	AB014559
214129_PM_at	AI821791
214130_PM_s_at	AI821791
214131_PM_at	AL049280
214132_PM_at	BG232034
214133_PM_at	AI611214
214134_PM_at	BF939689
214135_PM_at	BE551219
214136_PM_at	W80642
214137_PM_at	AI806482
214138_PM_at	AA284829
214139_PM_at	AI051476
214140_PM_at	AI827990
214141_PM_x_at	BF033354
214142_PM_at	AI732905
214143_PM_x_at	AI560573
214144_PM_at	BF432147
214145_PM_s_at	BG223341
214146_PM_s_at	R64130
214147_PM_at	AL046350
214148_PM_at	U90917
214149_PM_s_at	AI252582
214150_PM_x_at	BE043477
214151_PM_s_at	AU144243
214152_PM_at	AU144243
214153_PM_at	BE467941
214154_PM_s_at	AA888057
214155_PM_s_at	AI743740
214156_PM_at	AL050090
214157_PM_at	AA401492
214158_PM_s_at	AV682503
214159_PM_at	AW771015
214160_PM_at	AI738463
214161_PM_at	BF057458
214162_PM_at	AF070541
214163_PM_at	AV700696
214164_PM_x_at	BF752277
214165_PM_s_at	BF512553
214166_PM_at	AW294107
214167_PM_s_at	AA555113
214168_PM_s_at	AA813018
214169_PM_at	BE615699
214170_PM_x_at	AA669797
214171_PM_s_at	AI810156
214172_PM_x_at	BG032035
214173_PM_x_at	AW514900
214174_PM_s_at	BE043700
214175_PM_x_at	AI254547
214176_PM_s_at	AI348545
214177_PM_s_at	AI935162
214178_PM_s_at	AI356682
214179_PM_s_at	H93013
214180_PM_at	AW340588
214181_PM_x_at	AI735692
214182_PM_at	AA243143
214183_PM_s_at	X91817
214184_PM_at	AW195837
214185_PM_at	AW592227
214186_PM_s_at	AI346483
214187_PM_x_at	AA129726
214188_PM_at	AW665096
214189_PM_s_at	AI799984
214190_PM_x_at	AI799984
214191_PM_at	W67992
214192_PM_at	Y08613
214193_PM_s_at	AI770084
214194_PM_at	AW043622
214195_PM_at	AA602532
214196_PM_s_at	AA602532
214197_PM_s_at	AI762193
214198_PM_s_at	AU150824
214199_PM_at	NM_003019
214200_PM_s_at	AI193744
214201_PM_x_at	AA742237
214202_PM_at	N21364
214203_PM_s_at	AA074145
214204_PM_at	BF224076
214205_PM_x_at	AK022131
214206_PM_at	AI739480
214207_PM_s_at	AW024347
214208_PM_at	BF448703
214209_PM_s_at	BE504895
214210_PM_at	AL049764
214211_PM_at	AA083483
214212_PM_x_at	AI928241
214213_PM_x_at	AA063189
214214_PM_s_at	AU151801
214215_PM_s_at	AW514174
214216_PM_s_at	AW628686
214217_PM_at	D60132
214218_PM_s_at	AV699347
214219_PM_x_at	BE646618
214220_PM_s_at	AW003635
214221_PM_at	AI825212
214222_PM_at	AB023161
214223_PM_at	AA427737
214224_PM_s_at	BE674061
214225_PM_at	BE674061
214226_PM_at	AA528252
214227_PM_at	BF432795
214228_PM_x_at	AJ277151
214229_PM_at	AL122077
214230_PM_at	R37664
214231_PM_s_at	AI744626
214232_PM_at	AL037534
214233_PM_at	AW086154
214234_PM_s_at	X90579
214235_PM_at	X90579
214236_PM_at	AA166684
214237_PM_x_at	AI760470
214238_PM_at	AI093572
214239_PM_x_at	AI560455
214240_PM_at	AL556409
214241_PM_at	AA723057
214242_PM_at	AI189305
214243_PM_s_at	AL450314
214244_PM_s_at	AV717561
214245_PM_at	AI734124
214246_PM_x_at	AI859060
214247_PM_s_at	AU148057
214248_PM_s_at	AW071795
214249_PM_at	AK000179
214250_PM_at	AI337584
214251_PM_s_at	AI337584
214252_PM_s_at	AV700514
214253_PM_s_at	AI672185
214254_PM_at	AW438674
214255_PM_at	N35112
214256_PM_at	AB011138
214257_PM_s_at	AA890010
214258_PM_x_at	AA886971
214259_PM_s_at	AI144075
214260_PM_at	AI079287
214261_PM_s_at	H71135
214262_PM_at	BE964082
214263_PM_x_at	AI192781
214264_PM_s_at	AI656610
214265_PM_at	AI193623
214266_PM_s_at	AW206786
214267_PM_s_at	AI050793
214268_PM_s_at	AL042220
214269_PM_at	AK025922
214270_PM_s_at	AI885178
214271_PM_x_at	AA281332
214272_PM_at	AI362018
214273_PM_x_at	AV704353
214274_PM_s_at	AI860341
214275_PM_at	AI217362
214276_PM_at	N49268
214277_PM_at	AI376724
214278_PM_s_at	AI358939
214279_PM_s_at	W74452
214280_PM_x_at	X79536
214281_PM_s_at	AA524525
214282_PM_at	AA191647
214283_PM_at	AU150186
214284_PM_s_at	AA022949
214285_PM_at	AI041520
214286_PM_at	X63749
214287_PM_s_at	BE675449
214288_PM_s_at	W86293
214289_PM_at	W86293
214290_PM_s_at	AI313324
214291_PM_at	AA522618
214292_PM_at	AA808063
214293_PM_at	AI539361
214294_PM_at	AI122905
214295_PM_at	AW129056
214296_PM_x_at	AV721013
214297_PM_at	BE857703
214298_PM_x_at	AL568374
214299_PM_at	AI676092
214300_PM_s_at	AI676092
214301_PM_s_at	AI857455
214302_PM_x_at	BF061637
214303_PM_x_at	AW192795
214304_PM_x_at	AI077476
214305_PM_s_at	AW003030
214306_PM_at	AA209332
214307_PM_at	AI478172
214308_PM_s_at	AI478172
214309_PM_s_at	AI435747
214310_PM_s_at	AI767884
214311_PM_at	AI767884
214312_PM_at	AI693985
214313_PM_s_at	BE138647
214314_PM_s_at	BE138647
214315_PM_x_at	AI348935
214316_PM_x_at	AI378706
214317_PM_x_at	BE348997
214318_PM_s_at	W58342
214319_PM_at	W58342
214320_PM_x_at	T67741
214321_PM_at	BF440025
214322_PM_at	AA284757
214323_PM_s_at	N36842
214324_PM_at	BF222483
214325_PM_at	BF046750
214326_PM_x_at	AI339541
214327_PM_x_at	AI888178
214328_PM_s_at	R01140
214329_PM_x_at	AW474434
214330_PM_at	AF070584
214331_PM_at	AI796813
214332_PM_s_at	AI796813
214333_PM_x_at	U69268
214334_PM_x_at	N34846
214335_PM_at	AI669349
214336_PM_s_at	AI621079
214337_PM_at	AI621079
214338_PM_at	AL050381
214339_PM_s_at	AA744529
214340_PM_at	AF020774
214341_PM_at	AI741833
214342_PM_at	AI017382
214343_PM_s_at	AI017382
214344_PM_at	R87507
214345_PM_at	BF058643
214346_PM_at	AW026646
214347_PM_s_at	AW772056
214348_PM_at	NM_001057
214349_PM_at	AV764378
214350_PM_at	AI762021
214351_PM_x_at	AA789278
214352_PM_s_at	BF673699
214353_PM_at	AW241864
214354_PM_x_at	T91506
214355_PM_x_at	AW274747
214356_PM_s_at	AI272899
214357_PM_at	AL035295
214358_PM_at	AW188201
214359_PM_s_at	AI218219
214360_PM_at	AA772023
214361_PM_s_at	AW170602
214362_PM_at	AW170602
214363_PM_s_at	AA129420
214364_PM_at	W84525
214365_PM_at	X04201
214366_PM_s_at	AA995910
214367_PM_at	AI688812
214368_PM_at	AI688812
214369_PM_s_at	AI688812
214370_PM_at	AW238654
214371_PM_at	AI652441
214372_PM_x_at	AI732416
214373_PM_at	AI582773
214374_PM_s_at	AI962377
214375_PM_at	AI962377
214376_PM_at	AI263044
214377_PM_s_at	BF508685
214378_PM_at	BF109662
214379_PM_at	AI954458
214380_PM_at	AI334332
214381_PM_at	BG150564
214382_PM_at	AL021331
214383_PM_x_at	BF063121
214384_PM_s_at	BF446672
214385_PM_s_at	AI521646
214386_PM_at	AI939402
214387_PM_x_at	AA633841
214388_PM_at	AI732885
214389_PM_at	AI733515
214390_PM_s_at	AI652662
214391_PM_x_at	AI762344
214392_PM_at	AA431984
214393_PM_at	AI884814
214394_PM_x_at	AI613383
214395_PM_x_at	AI335509
214396_PM_s_at	AI827820
214397_PM_at	AI827820
214398_PM_s_at	AW340333
214399_PM_s_at	BF588953
214400_PM_at	AI991694
214401_PM_at	AA725078
214402_PM_s_at	AA521233
214403_PM_x_at	AI307915
214404_PM_x_at	AI435670
214405_PM_at	Z39557
214406_PM_s_at	AW135332
214407_PM_x_at	AI240545
214408_PM_s_at	AL021937
214409_PM_at	AL021937
214410_PM_at	N32151
214411_PM_x_at	AW584011
214412_PM_at	AI218431
214413_PM_at	AV647713
214414_PM_x_at	T50399
214415_PM_at	N58120
214416_PM_at	AA654415
214417_PM_s_at	N39010
214418_PM_at	AI656822
214419_PM_s_at	AV646536
214420_PM_s_at	AV657878
214421_PM_x_at	AV652420
214422_PM_at	T93562
214423_PM_x_at	AV652403
214424_PM_s_at	AV650852
214425_PM_at	AV645756
214426_PM_x_at	BF062223
214427_PM_at	NM_006170
214428_PM_x_at	K02403
214429_PM_at	U47635
214430_PM_at	NM_000169
214431_PM_at	NM_003875
214432_PM_at	NM_000703
214433_PM_s_at	NM_003944
214434_PM_at	AB007877
214435_PM_x_at	NM_005402
214436_PM_at	AF176518
214437_PM_s_at	NM_005412
214438_PM_at	M60721
214439_PM_x_at	AF043899
214440_PM_at	NM_000662
214441_PM_at	NM_005819
214442_PM_s_at	AF077953
214443_PM_at	NM_006505
214444_PM_s_at	NM_006505
214445_PM_at	NM_012081
214446_PM_at	NM_012081
214447_PM_at	NM_005238
214448_PM_x_at	NM_002503
214449_PM_s_at	NM_012249
214450_PM_at	NM_001335
214451_PM_at	NM_003221
214452_PM_at	NM_005504
214453_PM_s_at	NM_006417
214454_PM_at	NM_014244
214455_PM_at	NM_003526
214456_PM_x_at	M23699
214457_PM_at	NM_006735
214458_PM_at	AF230877
214459_PM_x_at	M12679
214460_PM_at	NM_002338
214461_PM_at	NM_004139
214462_PM_at	NM_004232
214463_PM_x_at	NM_003541
214464_PM_at	NM_003607
214465_PM_at	NM_000608
214466_PM_at	NM_005266
214467_PM_at	NM_003608
214468_PM_at	D00943
214469_PM_at	NM_021052
214470_PM_at	NM_002258
214471_PM_x_at	NM_000894
214472_PM_at	NM_003530
214473_PM_x_at	NM_005395
214474_PM_at	NM_005399
214475_PM_x_at	AF127764
214476_PM_at	NM_005423
214477_PM_at	NM_005934
214478_PM_at	NM_006944
214479_PM_at	NM_001496
214480_PM_at	L16464
214481_PM_at	NM_003514
214482_PM_at	NM_006977
214483_PM_s_at	AF124489
214484_PM_s_at	AF226604
214485_PM_at	NM_024410
214486_PM_x_at	AF041459
214487_PM_s_at	NM_002886
214488_PM_at	NM_002886
214489_PM_at	NM_000510
214490_PM_at	NM_004042
214491_PM_at	NM_001051
214492_PM_at	NM_000337
214493_PM_s_at	NM_005799
214494_PM_s_at	NM_005200
214495_PM_at	NM_006078
214496_PM_x_at	NM_012330
214497_PM_s_at	NM_005599
214498_PM_at	NM_001672
214499_PM_s_at	AF249273
214500_PM_at	AF044286
214501_PM_s_at	AF044286
214502_PM_at	NM_021058
214503_PM_x_at	NM_022571
214504_PM_at	NM_020469
214505_PM_s_at	AF220153
214506_PM_at	NM_007264
214507_PM_s_at	NM_014285
214508_PM_x_at	U44836
214509_PM_at	NM_003533
214510_PM_at	NM_005293
214511_PM_x_at	L03419
214512_PM_s_at	NM_006713
214513_PM_s_at	M34356
214514_PM_at	NM_003906
214515_PM_at	NM_003553
214516_PM_at	NM_003544
214517_PM_at	NM_005553
214518_PM_at	NM_005390
214519_PM_s_at	NM_005059
214520_PM_at	NM_005251
214521_PM_at	NM_019089
214522_PM_x_at	NM_021065
214523_PM_at	NM_001805
214524_PM_at	NM_021081
214525_PM_x_at	AB039667
214526_PM_x_at	NM_005394
214527_PM_s_at	AB041836
214528_PM_s_at	NM_013951
214529_PM_at	NM_000549
214530_PM_x_at	AF156225
214531_PM_s_at	AF065484
214532_PM_x_at	AF268615
214533_PM_at	NM_001836
214534_PM_at	NM_005322
214535_PM_s_at	NM_021599
214536_PM_at	NM_020427
214537_PM_at	NM_005320
214538_PM_x_at	AF073921
214539_PM_at	NM_005024
214540_PM_at	NM_003527
